Player Name,Location X,Location Y,Model Prediction,Actual Outcome
Richaun Holmes,52.0,250.0,1.0,0.0
Jonathan Gibson,167.0,280.0,0.0,1.0
Dante Exum,819.0,477.0,1.0,0.0
Andrew Wiggins,138.0,205.0,0.0,0.0
Garrett Temple,886.0,279.0,1.0,1.0
Russell Westbrook,743.0,241.0,1.0,1.0
Dwight Powell,62.0,90.0,1.0,1.0
Jamychal Green,53.0,259.0,1.0,1.0
Marquese Chriss,52.0,250.0,1.0,1.0
Jamal Murray,187.0,459.0,0.0,0.0
Rodney Mcgruder,241.0,99.0,1.0,0.0
Karl-Anthony Towns,53.0,223.0,1.0,1.0
Dorian Finney-Smith,853.0,148.0,0.0,1.0
Gordon Hayward,69.0,265.0,1.0,0.0
Caris Levert,889.0,267.0,1.0,1.0
Mirza Teletovic,69.0,243.0,1.0,0.0
Jared Dudley,41.0,482.0,0.0,0.0
Dario Saric,886.0,231.0,0.0,1.0
Allen Crabbe,868.0,228.0,1.0,0.0
Manu Ginobili,843.0,256.0,1.0,0.0
Gorgui Dieng,888.0,250.0,1.0,0.0
Demarcus Cousins,725.0,292.0,0.0,0.0
Mike Muscala,64.0,72.0,1.0,0.0
Brandon Knight,833.0,324.0,0.0,1.0
Trevor Ariza,885.0,273.0,0.0,0.0
Caris Levert,300.0,250.0,1.0,0.0
David West,126.0,285.0,0.0,0.0
Marquese Chriss,305.0,194.0,0.0,0.0
Harrison Barnes,69.0,243.0,1.0,1.0
Julius Randle,107.0,264.0,0.0,0.0
Zach Lavine,265.0,117.0,0.0,0.0
Yogi Ferrell,868.0,478.0,0.0,1.0
Pau Gasol,655.0,187.0,0.0,0.0
Eric Bledsoe,842.0,260.0,0.0,1.0
Zach Randolph,627.0,259.0,1.0,0.0
Marcin Gortat,738.0,267.0,1.0,0.0
Al Horford,59.0,207.0,1.0,1.0
Isaiah Thomas,133.0,285.0,0.0,1.0
Monta Ellis,882.0,146.0,0.0,1.0
Dante Cunningham,72.0,254.0,1.0,0.0
Lou Williams,50.0,22.0,1.0,1.0
D.J. Augustin,62.0,259.0,1.0,1.0
Lou Williams,878.0,385.0,0.0,0.0
Taj Gibson,50.0,161.0,1.0,0.0
Stephen Curry,283.0,140.0,0.0,0.0
Jabari Parker,52.0,250.0,1.0,1.0
Karl-Anthony Towns,67.0,181.0,0.0,1.0
David Lee,210.0,172.0,1.0,1.0
Nerlens Noel,118.0,226.0,0.0,1.0
Damjan Rudez,310.0,251.0,0.0,0.0
Jordan Clarkson,62.0,283.0,0.0,0.0
Richaun Holmes,882.0,241.0,1.0,1.0
Ryan Anderson,861.0,250.0,0.0,1.0
Marcus Smart,657.0,156.0,0.0,0.0
Mike Conley,878.0,457.0,0.0,0.0
Blake Griffin,689.0,298.0,1.0,1.0
Tim Hardaway Jr.,861.0,277.0,1.0,0.0
Trey Lyles,283.0,324.0,1.0,0.0
Rodney Mcgruder,84.0,287.0,0.0,1.0
D.J. Augustin,807.0,212.0,0.0,0.0
Dorian Finney-Smith,890.0,246.0,0.0,1.0
Bryn Forbes,681.0,113.0,0.0,1.0
John Wall,52.0,250.0,1.0,1.0
Wesley Matthews,249.0,416.0,0.0,0.0
Trey Lyles,53.0,22.0,0.0,0.0
Dirk Nowitzki,195.0,346.0,0.0,1.0
Harrison Barnes,822.0,272.0,0.0,0.0
Lamarcus Aldridge,824.0,405.0,1.0,0.0
Jj Redick,868.0,256.0,1.0,1.0
Pau Gasol,58.0,267.0,1.0,0.0
Trey Lyles,229.0,87.0,0.0,0.0
Eric Bledsoe,562.0,256.0,0.0,0.0
Cj Miles,295.0,355.0,1.0,1.0
Zach Randolph,706.0,77.0,0.0,0.0
Tyreke Evans,640.0,306.0,0.0,1.0
Dwyane Wade,92.0,54.0,0.0,0.0
Paul Millsap,725.0,166.0,1.0,0.0
Gordon Hayward,856.0,168.0,0.0,0.0
Isaiah Thomas,886.0,447.0,0.0,0.0
Tim Hardaway Jr.,657.0,346.0,1.0,0.0
Cj Mccollum,54.0,274.0,1.0,0.0
Courtney Lee,701.0,408.0,1.0,0.0
Jonas Valanciunas,888.0,250.0,1.0,1.0
Wesley Matthews,881.0,122.0,0.0,0.0
Monta Ellis,46.0,290.0,1.0,1.0
D'Angelo Russell,94.0,250.0,1.0,1.0
Lamarcus Aldridge,126.0,243.0,0.0,0.0
Ryan Anderson,858.0,22.0,0.0,0.0
Nikola Vucevic,691.0,256.0,0.0,0.0
Khris Middleton,175.0,202.0,1.0,0.0
Timofey Mozgov,52.0,250.0,1.0,0.0
Klay Thompson,887.0,25.0,0.0,0.0
Kelly Olynyk,691.0,105.0,0.0,1.0
Brook Lopez,52.0,250.0,1.0,1.0
Tyler Ulis,112.0,153.0,0.0,1.0
Rodney Mcgruder,715.0,429.0,0.0,1.0
Derrick Favors,59.0,259.0,1.0,1.0
Brook Lopez,82.0,421.0,0.0,0.0
Cory Joseph,58.0,236.0,0.0,1.0
Nemanja Bjelica,666.0,342.0,1.0,0.0
Matt Barnes,207.0,449.0,0.0,0.0
Timothe Luwawu-Cabarrot,878.0,230.0,1.0,1.0
Gordon Hayward,842.0,250.0,0.0,0.0
Ricky Rubio,185.0,213.0,0.0,1.0
Russell Westbrook,627.0,204.0,0.0,0.0
Solomon Hill,283.0,143.0,1.0,1.0
Tj Warren,884.0,262.0,1.0,0.0
Brandon Ingram,868.0,266.0,0.0,0.0
Joe Johnson,157.0,300.0,0.0,0.0
Dwyane Wade,190.0,223.0,0.0,1.0
Giannis Antetokounmpo,53.0,189.0,0.0,1.0
Doug Mcdermott,602.0,250.0,1.0,0.0
Manu Ginobili,778.0,341.0,0.0,0.0
Jordan Clarkson,909.0,79.0,0.0,1.0
Marcus Thornton,59.0,272.0,1.0,0.0
Jrue Holiday,890.0,264.0,0.0,1.0
Georgios Papagiannis,67.0,244.0,1.0,0.0
Kyle Lowry,72.0,300.0,0.0,1.0
Monta Ellis,715.0,48.0,1.0,0.0
Omri Casspi,684.0,405.0,0.0,0.0
Joe Ingles,67.0,22.0,0.0,0.0
Bradley Beal,868.0,264.0,1.0,1.0
Khris Middleton,151.0,482.0,1.0,0.0
Jimmy Butler,87.0,475.0,1.0,1.0
Lou Williams,74.0,231.0,1.0,1.0
Nick Young,303.0,259.0,1.0,0.0
Jj Redick,166.0,87.0,1.0,1.0
Devin Harris,205.0,441.0,0.0,0.0
James Johnson,689.0,95.0,1.0,0.0
Deandre Jordan,52.0,250.0,1.0,1.0
Noah Vonleh,50.0,252.0,1.0,0.0
Jonas Jerebko,843.0,27.0,0.0,1.0
Mirza Teletovic,53.0,473.0,0.0,0.0
Wilson Chandler,67.0,331.0,1.0,0.0
Spencer Hawes,146.0,256.0,0.0,0.0
Jamychal Green,740.0,136.0,1.0,0.0
Zaza Pachulia,53.0,259.0,1.0,1.0
Dewayne Dedmon,64.0,256.0,1.0,1.0
Quinn Cook,59.0,238.0,1.0,0.0
Eric Gordon,274.0,113.0,0.0,0.0
John Wall,288.0,346.0,1.0,1.0
Dario Saric,77.0,262.0,1.0,0.0
Gordon Hayward,846.0,202.0,1.0,0.0
Russell Westbrook,660.0,372.0,0.0,1.0
Steven Adams,882.0,241.0,1.0,0.0
Andrew Wiggins,873.0,252.0,0.0,0.0
James Harden,45.0,264.0,0.0,1.0
Bradley Beal,899.0,217.0,0.0,0.0
Devin Booker,161.0,51.0,0.0,0.0
Cj Miles,890.0,254.0,1.0,1.0
Russell Westbrook,642.0,223.0,0.0,0.0
Jamychal Green,882.0,241.0,1.0,1.0
Dante Cunningham,53.0,357.0,0.0,1.0
Marc Gasol,62.0,254.0,0.0,1.0
Gorgui Dieng,121.0,120.0,1.0,0.0
Metta World Peace,97.0,488.0,1.0,0.0
Paul George,171.0,467.0,0.0,1.0
Eric Bledsoe,62.0,250.0,1.0,1.0
Steven Adams,53.0,239.0,1.0,0.0
Jeremy Lin,180.0,121.0,0.0,1.0
D.J. Augustin,298.0,182.0,0.0,0.0
Zach Lavine,887.0,485.0,0.0,1.0
Andrew Wiggins,706.0,205.0,0.0,1.0
Josh Richardson,887.0,233.0,1.0,1.0
Maurice Harkless,890.0,241.0,1.0,1.0
Jamal Crawford,133.0,477.0,0.0,0.0
Patty Mills,696.0,73.0,0.0,0.0
Austin Rivers,857.0,268.0,1.0,0.0
Manu Ginobili,873.0,266.0,1.0,0.0
Hassan Whiteside,118.0,259.0,0.0,0.0
Kawhi Leonard,195.0,334.0,1.0,0.0
Montrezl Harrell,889.0,239.0,1.0,0.0
Karl-Anthony Towns,136.0,238.0,0.0,0.0
Kristaps Porzingis,69.0,203.0,1.0,0.0
Joffrey Lauvergne,889.0,256.0,1.0,0.0
Enes Kanter,50.0,239.0,1.0,1.0
Tomas Satoransky,888.0,250.0,1.0,0.0
Derrick Rose,67.0,260.0,0.0,0.0
Sam Dekker,234.0,72.0,0.0,0.0
Zach Randolph,661.0,125.0,0.0,0.0
Cj Mccollum,740.0,205.0,0.0,0.0
Bradley Beal,303.0,198.0,1.0,0.0
Demar Derozan,102.0,382.0,0.0,0.0
Jared Sullinger,671.0,135.0,0.0,0.0
Meyers Leonard,308.0,254.0,0.0,0.0
George Hill,677.0,375.0,0.0,0.0
Nene Hilario,868.0,257.0,0.0,0.0
Solomon Hill,878.0,18.0,0.0,1.0
Alex Abrines,58.0,20.0,1.0,0.0
Michael Beasley,848.0,212.0,0.0,1.0
Jamychal Green,74.0,243.0,1.0,0.0
Jeff Green,54.0,270.0,1.0,1.0
Darren Collison,77.0,260.0,1.0,0.0
Gordon Hayward,102.0,373.0,1.0,1.0
Damian Lillard,152.0,18.0,0.0,1.0
Devin Harris,298.0,275.0,0.0,0.0
Dwight Howard,878.0,236.0,1.0,0.0
Elfrid Payton,151.0,198.0,1.0,0.0
Joe Johnson,72.0,287.0,1.0,0.0
Quinn Cook,868.0,238.0,1.0,1.0
Tim Frazier,714.0,195.0,0.0,0.0
Demar Derozan,881.0,225.0,1.0,0.0
Meyers Leonard,156.0,473.0,0.0,1.0
Joe Johnson,185.0,153.0,0.0,0.0
Glenn Robinson Iii,59.0,10.0,1.0,0.0
Sergio Rodriguez,715.0,455.0,0.0,0.0
Kawhi Leonard,77.0,270.0,0.0,1.0
Jeremy Lin,50.0,270.0,1.0,0.0
Courtney Lee,25.0,7.0,1.0,0.0
Eric Bledsoe,886.0,267.0,1.0,0.0
Lou Williams,878.0,242.0,1.0,1.0
Dwyane Wade,637.0,215.0,0.0,1.0
Rodney Hood,67.0,475.0,0.0,1.0
Patty Mills,146.0,395.0,0.0,0.0
Lamarcus Aldridge,220.0,367.0,0.0,0.0
Tj Warren,62.0,260.0,1.0,1.0
Jordan Clarkson,40.0,95.0,1.0,0.0
Tyler Johnson,714.0,418.0,0.0,0.0
Demarcus Cousins,868.0,356.0,1.0,1.0
Harrison Barnes,887.0,246.0,1.0,1.0
Matt Barnes,166.0,244.0,0.0,0.0
Julius Randle,773.0,291.0,0.0,0.0
Lamarcus Aldridge,53.0,334.0,0.0,0.0
Alan Williams,900.0,243.0,0.0,1.0
Bojan Bogdanovic,50.0,278.0,1.0,1.0
Andrew Harrison,226.0,432.0,0.0,0.0
Omri Casspi,72.0,244.0,1.0,1.0
Jaylen Brown,72.0,280.0,0.0,1.0
Tyson Chandler,89.0,216.0,1.0,0.0
Ryan Anderson,156.0,482.0,0.0,1.0
Marcus Smart,824.0,159.0,0.0,0.0
Aaron Gordon,725.0,316.0,1.0,1.0
E'Twaun Moore,828.0,23.0,0.0,0.0
Clint Capela,882.0,248.0,0.0,1.0
Nikola Vucevic,58.0,20.0,1.0,1.0
Kawhi Leonard,172.0,250.0,0.0,1.0
Damian Lillard,157.0,468.0,0.0,1.0
Jamal Crawford,229.0,246.0,0.0,1.0
Harrison Barnes,141.0,179.0,1.0,1.0
Tony Allen,887.0,261.0,1.0,0.0
Rondae Hollis-Jefferson,50.0,243.0,1.0,0.0
Josh Richardson,873.0,238.0,1.0,0.0
Jeff Teague,645.0,269.0,0.0,0.0
Andrew Bogut,126.0,223.0,1.0,1.0
Javale Mcgee,60.0,240.0,1.0,0.0
Meyers Leonard,842.0,266.0,1.0,0.0
Victor Oladipo,748.0,48.0,0.0,1.0
Tim Frazier,642.0,341.0,0.0,0.0
Cristiano Felicio,210.0,187.0,0.0,0.0
Jamal Murray,308.0,192.0,0.0,0.0
Devin Booker,755.0,76.0,1.0,0.0
Andrew Harrison,890.0,249.0,1.0,1.0
Austin Rivers,876.0,260.0,1.0,1.0
Marcus Smart,858.0,487.0,0.0,1.0
Troy Daniels,141.0,84.0,1.0,1.0
Kyle Lowry,645.0,318.0,1.0,0.0
Darren Collison,882.0,202.0,0.0,1.0
Steven Adams,58.0,241.0,0.0,1.0
Domantas Sabonis,789.0,251.0,0.0,0.0
Gorgui Dieng,881.0,226.0,1.0,0.0
Buddy Hield,694.0,408.0,0.0,0.0
Patrick Beverley,74.0,490.0,0.0,0.0
Serge Ibaka,244.0,92.0,1.0,1.0
Tj Warren,769.0,30.0,0.0,0.0
Caris Levert,195.0,40.0,0.0,0.0
Robert Covington,875.0,250.0,0.0,1.0
Harrison Barnes,185.0,117.0,0.0,0.0
Evan Fournier,843.0,240.0,1.0,0.0
Marquese Chriss,74.0,265.0,1.0,0.0
Al Horford,97.0,192.0,0.0,1.0
Stephen Curry,288.0,362.0,0.0,0.0
Malcolm Delaney,704.0,135.0,0.0,0.0
Victor Oladipo,878.0,272.0,1.0,1.0
Dario Saric,62.0,264.0,0.0,0.0
Wade Baldwin Iv,809.0,249.0,0.0,1.0
Montrezl Harrell,52.0,250.0,1.0,1.0
Blake Griffin,50.0,244.0,1.0,1.0
Tyler Ennis,264.0,121.0,0.0,0.0
Mason Plumlee,878.0,266.0,0.0,1.0
Devin Booker,661.0,168.0,1.0,0.0
Maurice Harkless,715.0,61.0,0.0,1.0
Brook Lopez,750.0,223.0,0.0,0.0
Andrew Wiggins,888.0,250.0,1.0,0.0
Kosta Koufos,889.0,220.0,0.0,1.0
Jodie Meeks,269.0,143.0,0.0,0.0
D.J. Augustin,878.0,220.0,0.0,0.0
Avery Bradley,645.0,186.0,0.0,1.0
Otto Porter Jr.,894.0,272.0,0.0,1.0
Shabazz Muhammad,67.0,267.0,1.0,0.0
Yogi Ferrell,637.0,252.0,0.0,1.0
Monta Ellis,878.0,14.0,0.0,0.0
Lou Williams,58.0,269.0,0.0,0.0
Trevor Ariza,87.0,488.0,0.0,0.0
Jerian Grant,715.0,256.0,1.0,0.0
Gordon Hayward,59.0,367.0,0.0,0.0
Raul Neto,661.0,143.0,0.0,0.0
Andrew Wiggins,856.0,454.0,0.0,1.0
E'Twaun Moore,62.0,259.0,1.0,1.0
Joe Ingles,681.0,418.0,0.0,1.0
Ben Mclemore,888.0,250.0,1.0,1.0
Dante Exum,67.0,260.0,0.0,0.0
Rudy Gobert,52.0,250.0,1.0,1.0
Paul Millsap,51.0,223.0,0.0,1.0
Doug Mcdermott,873.0,141.0,0.0,0.0
Cory Joseph,51.0,482.0,0.0,1.0
Patrick Mccaw,640.0,308.0,1.0,0.0
Trey Lyles,647.0,210.0,0.0,0.0
Jonas Valanciunas,837.0,241.0,1.0,1.0
Norman Powell,889.0,269.0,0.0,1.0
Chris Paul,239.0,221.0,0.0,0.0
Brandon Ingram,882.0,272.0,0.0,0.0
Caris Levert,52.0,250.0,1.0,1.0
Al Horford,881.0,118.0,1.0,0.0
Trevor Ariza,720.0,61.0,0.0,1.0
Jeff Teague,146.0,71.0,0.0,0.0
Manu Ginobili,167.0,409.0,1.0,0.0
Maurice Harkless,231.0,429.0,0.0,0.0
Wilson Chandler,254.0,409.0,0.0,0.0
Kenneth Faried,46.0,259.0,1.0,1.0
Cory Joseph,846.0,267.0,0.0,1.0
Aaron Brooks,239.0,419.0,0.0,0.0
Jahlil Okafor,82.0,321.0,0.0,1.0
Jerian Grant,799.0,316.0,1.0,1.0
Rondae Hollis-Jefferson,52.0,250.0,1.0,1.0
Jrue Holiday,67.0,254.0,0.0,1.0
Al Horford,730.0,374.0,0.0,1.0
Trey Lyles,838.0,249.0,0.0,0.0
Patty Mills,84.0,267.0,1.0,0.0
Nikola Vucevic,67.0,250.0,1.0,0.0
Mason Plumlee,59.0,249.0,1.0,1.0
Paul George,53.0,243.0,1.0,1.0
Kevin Durant,681.0,91.0,0.0,1.0
Langston Galloway,735.0,360.0,1.0,1.0
Blake Griffin,882.0,230.0,0.0,0.0
Sergio Rodriguez,735.0,449.0,1.0,0.0
Dante Cunningham,62.0,475.0,0.0,1.0
Rajon Rondo,102.0,454.0,1.0,0.0
Raymond Felton,205.0,200.0,1.0,1.0
Randy Foye,225.0,449.0,0.0,0.0
Trevor Ariza,251.0,408.0,0.0,0.0
Patrick Beverley,804.0,14.0,1.0,1.0
Steven Adams,87.0,205.0,1.0,1.0
Paul Millsap,293.0,239.0,0.0,0.0
Nikola Mirotic,889.0,482.0,0.0,0.0
Dante Exum,67.0,254.0,0.0,0.0
Wayne Ellington,275.0,128.0,1.0,1.0
Jj Redick,285.0,346.0,0.0,0.0
Karl-Anthony Towns,797.0,442.0,0.0,0.0
Harrison Barnes,94.0,256.0,1.0,0.0
Malcolm Brogdon,77.0,277.0,1.0,0.0
Michael Carter-Williams,642.0,231.0,0.0,0.0
Brandon Jennings,642.0,235.0,0.0,0.0
Tim Quarterman,107.0,473.0,1.0,0.0
Jrue Holiday,819.0,411.0,0.0,0.0
Jared Dudley,51.0,237.0,0.0,1.0
Cory Joseph,701.0,318.0,0.0,0.0
Tj Mcconnell,51.0,230.0,0.0,0.0
Wilson Chandler,82.0,259.0,1.0,1.0
Elfrid Payton,887.0,233.0,1.0,1.0
Clint Capela,62.0,241.0,1.0,1.0
Anthony Davis,136.0,398.0,0.0,0.0
Sean Kilpatrick,274.0,385.0,1.0,0.0
Harrison Barnes,72.0,15.0,0.0,1.0
Rudy Gay,58.0,483.0,1.0,1.0
Kenneth Faried,887.0,251.0,1.0,1.0
Carmelo Anthony,873.0,105.0,0.0,1.0
Harrison Barnes,259.0,403.0,0.0,0.0
Jamychal Green,885.0,247.0,1.0,0.0
Blake Griffin,275.0,234.0,1.0,1.0
Cj Miles,303.0,334.0,0.0,0.0
Russell Westbrook,691.0,95.0,0.0,0.0
Rodney Hood,642.0,181.0,0.0,1.0
Anthony Davis,52.0,250.0,1.0,1.0
Malcolm Delaney,704.0,195.0,1.0,0.0
Kawhi Leonard,890.0,365.0,0.0,1.0
Derrick Favors,888.0,250.0,1.0,1.0
Thaddeus Young,59.0,280.0,1.0,0.0
Dejounte Murray,156.0,27.0,0.0,0.0
Guillermo Hernangomez,676.0,241.0,1.0,0.0
Willie Cauley-Stein,98.0,293.0,0.0,0.0
Marcus Thornton,635.0,313.0,0.0,1.0
Marreese Speights,918.0,2.0,1.0,0.0
Norris Cole,755.0,344.0,0.0,0.0
Gerald Henderson,200.0,179.0,0.0,1.0
Joe Ingles,275.0,339.0,0.0,0.0
Marcus Thornton,53.0,259.0,1.0,1.0
Markieff Morris,706.0,163.0,1.0,1.0
Trevor Booker,895.0,7.0,0.0,1.0
Seth Curry,62.0,23.0,0.0,1.0
Brandon Ingram,67.0,237.0,0.0,0.0
Nikola Mirotic,254.0,400.0,0.0,0.0
Chandler Parsons,812.0,369.0,1.0,0.0
Bradley Beal,750.0,40.0,0.0,1.0
Evan Fournier,275.0,362.0,0.0,1.0
Gerald Henderson,711.0,436.0,0.0,1.0
Ricky Rubio,283.0,349.0,0.0,1.0
Cameron Payne,264.0,274.0,0.0,0.0
Darrell Arthur,735.0,449.0,1.0,1.0
Montrezl Harrell,62.0,256.0,1.0,0.0
Tyreke Evans,887.0,207.0,1.0,0.0
Elfrid Payton,637.0,316.0,0.0,1.0
Richaun Holmes,873.0,246.0,1.0,0.0
James Harden,824.0,370.0,0.0,1.0
Langston Galloway,642.0,252.0,0.0,0.0
Yogi Ferrell,765.0,349.0,0.0,1.0
Serge Ibaka,824.0,339.0,0.0,0.0
Danilo Gallinari,275.0,378.0,0.0,1.0
Jamal Murray,779.0,179.0,0.0,0.0
Russell Westbrook,205.0,66.0,0.0,1.0
Dante Exum,58.0,20.0,1.0,0.0
Eric Bledsoe,671.0,145.0,0.0,0.0
Alex Abrines,733.0,385.0,1.0,0.0
Patrick Mccaw,274.0,89.0,1.0,0.0
Justise Winslow,112.0,194.0,1.0,1.0
Kristaps Porzingis,69.0,269.0,1.0,1.0
James Harden,882.0,333.0,0.0,0.0
Okaro White,67.0,265.0,1.0,1.0
Thaddeus Young,67.0,189.0,1.0,1.0
Shabazz Muhammad,827.0,344.0,0.0,0.0
Lamarcus Aldridge,900.0,446.0,0.0,1.0
Nikola Vucevic,53.0,362.0,0.0,0.0
Robin Lopez,706.0,241.0,1.0,0.0
Trevor Booker,887.0,266.0,1.0,0.0
Paul George,35.0,15.0,0.0,0.0
Mirza Teletovic,660.0,354.0,0.0,1.0
Joe Harris,887.0,240.0,0.0,1.0
Russell Westbrook,704.0,238.0,0.0,1.0
Wilson Chandler,889.0,243.0,1.0,1.0
Carmelo Anthony,783.0,148.0,1.0,1.0
Mike Conley,887.0,251.0,1.0,1.0
Jimmy Butler,50.0,319.0,0.0,1.0
D'Angelo Russell,74.0,486.0,1.0,1.0
Marcin Gortat,53.0,226.0,1.0,1.0
Andrew Wiggins,711.0,419.0,1.0,1.0
Kawhi Leonard,182.0,457.0,0.0,1.0
Evan Turner,735.0,347.0,0.0,1.0
Lamarcus Aldridge,878.0,444.0,1.0,1.0
Victor Oladipo,52.0,250.0,1.0,1.0
Klay Thompson,627.0,254.0,0.0,1.0
Elfrid Payton,58.0,278.0,1.0,0.0
Jae Crowder,858.0,194.0,0.0,1.0
Deandre Jordan,52.0,250.0,1.0,0.0
Michael Beasley,882.0,246.0,1.0,1.0
Will Barton,679.0,382.0,0.0,1.0
Al Horford,637.0,241.0,1.0,0.0
Russell Westbrook,107.0,373.0,0.0,1.0
Thaddeus Young,64.0,15.0,1.0,0.0
Damian Lillard,202.0,158.0,0.0,0.0
Joe Johnson,50.0,82.0,0.0,0.0
Deandre Jordan,52.0,250.0,1.0,1.0
Nene Hilario,888.0,250.0,1.0,1.0
James Harden,205.0,339.0,0.0,0.0
Isaiah Thomas,249.0,89.0,0.0,0.0
Robert Covington,715.0,428.0,0.0,1.0
Jamal Murray,97.0,249.0,1.0,0.0
Tim Frazier,305.0,162.0,1.0,0.0
Kawhi Leonard,888.0,250.0,1.0,1.0
Marc Gasol,279.0,378.0,0.0,0.0
Markieff Morris,832.0,388.0,0.0,0.0
Andrew Wiggins,69.0,282.0,1.0,1.0
Aaron Brooks,887.0,14.0,0.0,0.0
Kelly Oubre Jr.,67.0,15.0,0.0,0.0
Ron Baker,873.0,238.0,1.0,0.0
Rudy Gay,98.0,462.0,0.0,0.0
Kyle Singler,62.0,480.0,0.0,1.0
Courtney Lee,887.0,359.0,0.0,0.0
D.J. Augustin,264.0,69.0,0.0,0.0
Mike Conley,59.0,259.0,1.0,1.0
Gordon Hayward,701.0,77.0,0.0,0.0
Otto Porter Jr.,858.0,236.0,1.0,1.0
Rondae Hollis-Jefferson,79.0,319.0,1.0,1.0
John Wall,72.0,7.0,0.0,1.0
Shabazz Napier,308.0,192.0,0.0,1.0
Paul George,848.0,297.0,0.0,0.0
Raymond Felton,116.0,416.0,0.0,0.0
Julius Randle,888.0,250.0,1.0,1.0
Joe Harris,889.0,249.0,1.0,0.0
Clint Capela,67.0,238.0,1.0,0.0
Derrick Rose,711.0,250.0,0.0,1.0
Jamal Crawford,185.0,383.0,0.0,1.0
A.J. Hammons,295.0,296.0,0.0,0.0
Danilo Gallinari,288.0,316.0,1.0,1.0
Cj Miles,116.0,400.0,0.0,0.0
Kenneth Faried,834.0,319.0,0.0,1.0
Wayne Ellington,185.0,460.0,0.0,1.0
Glenn Robinson Iii,671.0,130.0,0.0,1.0
Lance Stephenson,878.0,218.0,1.0,1.0
Kris Humphries,833.0,12.0,1.0,0.0
Buddy Hield,774.0,285.0,1.0,0.0
Dwight Howard,833.0,248.0,0.0,0.0
James Ennis Iii,882.0,226.0,1.0,1.0
Caris Levert,35.0,486.0,0.0,1.0
Jonas Valanciunas,53.0,270.0,1.0,1.0
Mike Conley,180.0,483.0,0.0,0.0
Domantas Sabonis,863.0,257.0,1.0,0.0
Nikola Jokic,45.0,244.0,1.0,1.0
Jimmy Butler,833.0,141.0,0.0,0.0
Bradley Beal,681.0,226.0,1.0,0.0
Nikola Vucevic,171.0,113.0,0.0,0.0
Jonas Jerebko,878.0,246.0,1.0,1.0
Myles Turner,888.0,250.0,1.0,1.0
Alex Abrines,784.0,18.0,1.0,1.0
Isaiah Thomas,64.0,482.0,0.0,0.0
Allen Crabbe,205.0,100.0,0.0,0.0
Jeff Green,54.0,17.0,0.0,0.0
Demarcus Cousins,171.0,195.0,0.0,0.0
Tim Hardaway Jr.,288.0,115.0,0.0,0.0
Nikola Mirotic,265.0,395.0,0.0,1.0
Solomon Hill,765.0,313.0,1.0,0.0
Damian Lillard,54.0,241.0,1.0,1.0
Victor Oladipo,249.0,391.0,0.0,1.0
Greg Monroe,65.0,218.0,0.0,1.0
Jabari Parker,166.0,13.0,0.0,0.0
Meyers Leonard,863.0,235.0,0.0,0.0
Cory Joseph,887.0,235.0,1.0,1.0
Clint Capela,878.0,267.0,1.0,1.0
Troy Daniels,303.0,296.0,1.0,1.0
Alex Abrines,882.0,266.0,1.0,1.0
Andrew Wiggins,62.0,267.0,1.0,0.0
Jordan Clarkson,838.0,397.0,0.0,1.0
Tj Warren,97.0,244.0,0.0,0.0
Eric Gordon,730.0,380.0,1.0,1.0
Alec Burks,215.0,197.0,0.0,0.0
Emmanuel Mudiay,249.0,216.0,0.0,0.0
Marquese Chriss,45.0,372.0,0.0,1.0
Goran Dragic,72.0,447.0,0.0,1.0
Lavoy Allen,868.0,280.0,0.0,0.0
Nemanja Bjelica,72.0,310.0,1.0,0.0
Robin Lopez,185.0,324.0,0.0,1.0
Demar Derozan,858.0,482.0,0.0,1.0
Jimmy Butler,62.0,259.0,1.0,0.0
Kenneth Faried,53.0,226.0,1.0,1.0
Demarcus Cousins,691.0,208.0,0.0,0.0
Langston Galloway,809.0,143.0,0.0,0.0
Joe Ingles,58.0,18.0,0.0,1.0
Dejounte Murray,763.0,469.0,0.0,0.0
Kristaps Porzingis,239.0,43.0,0.0,1.0
Taj Gibson,886.0,274.0,0.0,0.0
Marc Gasol,661.0,233.0,0.0,1.0
Devin Harris,67.0,275.0,0.0,0.0
Dante Exum,136.0,483.0,0.0,0.0
James Harden,293.0,310.0,0.0,1.0
Markieff Morris,886.0,266.0,1.0,1.0
Paul Millsap,878.0,248.0,1.0,1.0
Demar Derozan,876.0,377.0,0.0,1.0
Robin Lopez,886.0,251.0,1.0,1.0
Paul George,724.0,66.0,0.0,1.0
Clint Capela,62.0,231.0,1.0,0.0
Montrezl Harrell,888.0,250.0,1.0,1.0
Damian Lillard,50.0,241.0,1.0,1.0
Carmelo Anthony,41.0,153.0,1.0,0.0
Luc Mbah A Moute,54.0,264.0,0.0,1.0
Hassan Whiteside,704.0,236.0,1.0,0.0
Demar Derozan,853.0,254.0,1.0,1.0
Derrick Rose,58.0,234.0,1.0,0.0
Quinn Cook,239.0,241.0,0.0,1.0
David Lee,887.0,250.0,1.0,1.0
Bojan Bogdanovic,696.0,89.0,0.0,0.0
Tarik Black,891.0,260.0,1.0,0.0
Ty Lawson,190.0,450.0,0.0,1.0
Bradley Beal,888.0,250.0,1.0,1.0
Justise Winslow,187.0,337.0,0.0,0.0
Jj Redick,660.0,122.0,0.0,1.0
Troy Daniels,652.0,176.0,0.0,0.0
Mirza Teletovic,887.0,483.0,1.0,0.0
